,loss_best,accuracy_best,data.nb_data,data.key,data.seed,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
6308,5.860445906336054e-09,0.999969482421875,8192,qatool,2,68,2,2,183668
6309,3.793432679088937e-09,0.999969482421875,8192,qatool,2,72,2,2,203688
6310,5.927533131000473e-09,0.999969482421875,8192,qatool,2,76,2,2,224732
6311,5.623868926107889e-09,0.999969482421875,8192,qatool,2,80,2,2,246800
6312,2.719505731718641e-09,0.999969482421875,8192,qatool,2,88,2,2,294008
6313,1.967023210980301e-09,0.999969482421875,8192,qatool,2,96,2,2,345312
6314,3.4304823426367648e-09,0.999969482421875,8192,qatool,2,104,2,2,400712
6315,4.790658536535375e-09,0.999969482421875,8192,qatool,2,112,2,2,460208
6316,3.684251348445855e-09,0.999969482421875,8192,qatool,2,120,2,2,523800
6317,3.5583893609469897e-09,0.999969482421875,8192,qatool,2,128,2,2,591488
6318,1.1385632753372192,0.0,8192,qatool,3,4,2,2,2612
6319,0.5022333860397339,0.00250244140625,8192,qatool,3,8,2,2,6248
6320,0.3398338854312897,0.026458740234375,8192,qatool,3,12,2,2,10908
6321,0.22388193011283875,0.00836181640625,8192,qatool,3,16,2,2,16592
6322,5.805257023894228e-05,0.999969482421875,8192,qatool,3,20,2,2,23300
6323,0.0008731044363230467,0.995758056640625,8192,qatool,3,24,2,2,31032
6324,1.341345345906575e-08,0.999969482421875,8192,qatool,3,28,2,2,39788
6325,1.3445426105818115e-08,0.999969482421875,8192,qatool,3,32,2,2,49568
6326,1.2692091821975282e-08,0.999969482421875,8192,qatool,3,36,2,2,60372
6327,8.839303511365415e-09,0.999969482421875,8192,qatool,3,40,2,2,72200
6328,8.339742230134561e-09,0.999969482421875,8192,qatool,3,44,2,2,85052
6329,8.755374203417432e-09,0.999969482421875,8192,qatool,3,48,2,2,98928
6330,8.79643025086807e-09,0.999969482421875,8192,qatool,3,52,2,2,113828
6331,9.691550673096572e-09,0.999969482421875,8192,qatool,3,56,2,2,129752
6332,8.412125218626443e-09,0.999969482421875,8192,qatool,3,60,2,2,146700
6333,4.866730130004271e-09,0.999969482421875,8192,qatool,3,64,2,2,164672
6334,5.388824053653707e-09,0.999969482421875,8192,qatool,3,68,2,2,183668
6335,4.737902958851237e-09,0.999969482421875,8192,qatool,3,72,2,2,203688
6336,5.049439089077623e-09,0.999969482421875,8192,qatool,3,76,2,2,224732
6337,5.894998711397648e-09,0.999969482421875,8192,qatool,3,80,2,2,246800
6338,3.0530296069031237e-09,0.999969482421875,8192,qatool,3,88,2,2,294008
6339,4.850385426635739e-09,0.999969482421875,8192,qatool,3,96,2,2,345312
6340,4.047939761164798e-09,0.999969482421875,8192,qatool,3,104,2,2,400712
6341,3.0818956275879827e-09,0.999969482421875,8192,qatool,3,112,2,2,460208
6342,2.8308433375201503e-09,0.999969482421875,8192,qatool,3,120,2,2,523800
6343,4.103377637676431e-09,0.999969482421875,8192,qatool,3,128,2,2,591488
6344,1.1452006101608276,0.0,8192,qatool,4,4,2,2,2612
6345,0.503253698348999,0.004486083984375,8192,qatool,4,8,2,2,6248
6346,0.3233409523963928,0.0013427734375,8192,qatool,4,12,2,2,10908
6347,0.040735676884651184,0.403411865234375,8192,qatool,4,16,2,2,16592
6348,1.4256412939062102e-08,0.999969482421875,8192,qatool,4,20,2,2,23300
6349,1.585945881288353e-07,0.999969482421875,8192,qatool,4,24,2,2,31032
6350,1.3998321612973541e-08,0.999969482421875,8192,qatool,4,28,2,2,39788
6351,1.3911061635951683e-08,0.999969482421875,8192,qatool,4,32,2,2,49568
6352,1.2391271120293368e-08,0.999969482421875,8192,qatool,4,36,2,2,60372
6353,8.300950149475739e-09,0.999969482421875,8192,qatool,4,40,2,2,72200
6354,9.741183859546254e-09,0.999969482421875,8192,qatool,4,44,2,2,85052
6355,6.827954202037745e-09,0.999969482421875,8192,qatool,4,48,2,2,98928
6356,4.211527571129636e-09,0.999969482421875,8192,qatool,4,52,2,2,113828
6357,7.006287994215654e-09,0.999969482421875,8192,qatool,4,56,2,2,129752
6358,4.5625752065348024e-09,0.999969482421875,8192,qatool,4,60,2,2,146700
6359,9.45333411550564e-09,0.999969482421875,8192,qatool,4,64,2,2,164672
6360,5.175224249143184e-09,0.999969482421875,8192,qatool,4,68,2,2,183668
6361,5.1009942936275365e-09,0.999969482421875,8192,qatool,4,72,2,2,203688
6362,4.713729850891468e-09,0.999969482421875,8192,qatool,4,76,2,2,224732
6363,4.560961830435417e-09,0.999969482421875,8192,qatool,4,80,2,2,246800
6364,4.79194595115473e-09,0.999969482421875,8192,qatool,4,88,2,2,294008
6365,5.586032081339454e-09,0.999969482421875,8192,qatool,4,96,2,2,345312
6366,4.417285648372626e-09,0.999969482421875,8192,qatool,4,104,2,2,400712
6367,4.469624670377925e-09,0.999969482421875,8192,qatool,4,112,2,2,460208
6368,3.1038083214696144e-09,0.999969482421875,8192,qatool,4,120,2,2,523800
6369,1.2137342242368732e-09,0.999969482421875,8192,qatool,4,128,2,2,591488
6370,1.093679428100586,0.0,8192,qatool,5,4,2,2,2612
6371,0.5183839797973633,0.000152587890625,8192,qatool,5,8,2,2,6248
6372,0.36851197481155396,0.010101318359375,8192,qatool,5,12,2,2,10908
6373,0.001207430730573833,0.983734130859375,8192,qatool,5,16,2,2,16592
6374,1.1007778994098771e-05,0.999969482421875,8192,qatool,5,20,2,2,23300
6375,0.02584979124367237,0.469818115234375,8192,qatool,5,24,2,2,31032
6376,1.4150185023709128e-08,0.999969482421875,8192,qatool,5,28,2,2,39788
6377,2.2837688447907567e-05,0.99993896484375,8192,qatool,5,32,2,2,49568
6378,9.497370001554373e-09,0.999969482421875,8192,qatool,5,36,2,2,60372
6379,8.849288413159684e-09,0.999969482421875,8192,qatool,5,40,2,2,72200
6380,5.828237004124048e-09,0.999969482421875,8192,qatool,5,44,2,2,85052
6381,1.0331978828048705e-08,0.999969482421875,8192,qatool,5,48,2,2,98928
6382,8.202973411641779e-09,0.999969482421875,8192,qatool,5,52,2,2,113828
6383,4.904442185704738e-09,0.999969482421875,8192,qatool,5,56,2,2,129752
6384,5.495257582310842e-09,0.999969482421875,8192,qatool,5,60,2,2,146700
6385,4.756876670342081e-09,0.999969482421875,8192,qatool,5,64,2,2,164672
6386,4.037413514623722e-09,0.999969482421875,8192,qatool,5,68,2,2,183668
6387,6.161248844449574e-09,0.999969482421875,8192,qatool,5,72,2,2,203688
6388,5.161927774111064e-09,0.999969482421875,8192,qatool,5,76,2,2,224732
6389,4.217309168552674e-09,0.999969482421875,8192,qatool,5,80,2,2,246800
6390,5.067275932191251e-09,0.999969482421875,8192,qatool,5,88,2,2,294008
6391,5.664475555278159e-09,0.999969482421875,8192,qatool,5,96,2,2,345312
6392,2.9534261702934828e-09,0.999969482421875,8192,qatool,5,104,2,2,400712
6393,2.0722563665032112e-09,0.999969482421875,8192,qatool,5,112,2,2,460208
6394,1.6824145410154756e-09,0.999969482421875,8192,qatool,5,120,2,2,523800
6395,2.5882926912856874e-09,0.999969482421875,8192,qatool,5,128,2,2,591488
6396,1.0037050247192383,0.0,8192,qatool,6,4,2,2,2612
6397,0.5502864122390747,0.018463134765625,8192,qatool,6,8,2,2,6248
6398,0.35897818207740784,0.0,8192,qatool,6,12,2,2,10908
6399,0.1982838362455368,0.0059814453125,8192,qatool,6,16,2,2,16592
6400,6.00936616024228e-08,0.999969482421875,8192,qatool,6,20,2,2,23300
6401,1.472115762624071e-08,0.999969482421875,8192,qatool,6,24,2,2,31032
6402,1.99936107492249e-06,0.999969482421875,8192,qatool,6,28,2,2,39788
6403,1.2400638738085945e-08,0.999969482421875,8192,qatool,6,32,2,2,49568
6404,7.51816298105723e-09,0.999969482421875,8192,qatool,6,36,2,2,60372
6405,8.258200345778732e-09,0.999969482421875,8192,qatool,6,40,2,2,72200
6406,8.241180182722019e-09,0.999969482421875,8192,qatool,6,44,2,2,85052
6407,5.3929833931931626e-09,0.999969482421875,8192,qatool,6,48,2,2,98928
6408,1.0778228087815478e-08,0.999969482421875,8192,qatool,6,52,2,2,113828
6409,5.898459054520799e-09,0.999969482421875,8192,qatool,6,56,2,2,129752
6410,4.545029685942836e-09,0.999969482421875,8192,qatool,6,60,2,2,146700
6411,5.38090727530971e-09,0.999969482421875,8192,qatool,6,64,2,2,164672
6412,3.518927593759713e-09,0.999969482421875,8192,qatool,6,68,2,2,183668
6413,3.5950571408704945e-09,0.999969482421875,8192,qatool,6,72,2,2,203688
6414,4.8619033243824106e-09,0.999969482421875,8192,qatool,6,76,2,2,224732
6415,5.3244675335406555e-09,0.999969482421875,8192,qatool,6,80,2,2,246800
6416,4.073604564780453e-09,0.999969482421875,8192,qatool,6,88,2,2,294008
6417,4.267096009868965e-09,0.999969482421875,8192,qatool,6,96,2,2,345312
6418,5.852021534025198e-09,0.999969482421875,8192,qatool,6,104,2,2,400712
6419,5.06496933283529e-09,0.999969482421875,8192,qatool,6,112,2,2,460208
6420,7.174601357462507e-09,0.999969482421875,8192,qatool,6,120,2,2,523800
6421,3.1535491995526854e-09,0.999969482421875,8192,qatool,6,128,2,2,591488
6422,1.1307320594787598,0.0,8192,qatool,7,4,2,2,2612
6423,0.5592353343963623,0.001983642578125,8192,qatool,7,8,2,2,6248
6424,0.35453858971595764,0.019287109375,8192,qatool,7,12,2,2,10908
6425,0.20102714002132416,0.009033203125,8192,qatool,7,16,2,2,16592
6426,0.008427277207374573,0.760589599609375,8192,qatool,7,20,2,2,23300
6427,1.797076620846383e-08,0.999969482421875,8192,qatool,7,24,2,2,31032
6428,1.679130079423885e-08,0.999969482421875,8192,qatool,7,28,2,2,39788
6429,9.704339554161834e-09,0.999969482421875,8192,qatool,7,32,2,2,49568
6430,2.5481458010290226e-07,0.999969482421875,8192,qatool,7,36,2,2,60372
6431,9.934104205910899e-09,0.999969482421875,8192,qatool,7,40,2,2,72200
6432,9.54876533398874e-09,0.999969482421875,8192,qatool,7,44,2,2,85052
6433,8.505368853661821e-09,0.999969482421875,8192,qatool,7,48,2,2,98928
6434,1.0064116651165023e-08,0.999969482421875,8192,qatool,7,52,2,2,113828
6435,5.430829563835005e-09,0.999969482421875,8192,qatool,7,56,2,2,129752
6436,4.3148027373263176e-09,0.999969482421875,8192,qatool,7,60,2,2,146700
6437,3.94741084264183e-09,0.999969482421875,8192,qatool,7,64,2,2,164672
6438,6.051102729998092e-09,0.999969482421875,8192,qatool,7,68,2,2,183668
6439,6.743085201321719e-09,0.999969482421875,8192,qatool,7,72,2,2,203688
6440,6.00860783350754e-09,0.999969482421875,8192,qatool,7,76,2,2,224732
6441,4.613401216602142e-09,0.999969482421875,8192,qatool,7,80,2,2,246800
6442,5.3437965163993795e-09,0.999969482421875,8192,qatool,7,88,2,2,294008
6443,4.682556120627623e-09,0.999969482421875,8192,qatool,7,96,2,2,345312
6444,3.460810971134265e-09,0.999969482421875,8192,qatool,7,104,2,2,400712
6445,7.144729252672732e-09,0.999969482421875,8192,qatool,7,112,2,2,460208
6446,2.259189724185262e-09,0.999969482421875,8192,qatool,7,120,2,2,523800
6447,4.9732178375450076e-09,0.999969482421875,8192,qatool,7,128,2,2,591488
6448,0.9808401465415955,0.0,8192,qatool,8,4,2,2,2612
6449,0.5205820202827454,6.103515625e-05,8192,qatool,8,8,2,2,6248
6450,0.3425183594226837,0.009521484375,8192,qatool,8,12,2,2,10908
6451,3.821447171503678e-05,0.99993896484375,8192,qatool,8,16,2,2,16592
6452,0.07652630656957626,0.280517578125,8192,qatool,8,20,2,2,23300
6453,0.004184390418231487,0.907318115234375,8192,qatool,8,24,2,2,31032
6454,1.5616810955521032e-08,0.999969482421875,8192,qatool,8,28,2,2,39788
6455,1.1746431383130584e-08,0.999969482421875,8192,qatool,8,32,2,2,49568
6456,2.287892719721185e-08,0.999969482421875,8192,qatool,8,36,2,2,60372
6457,1.0324209043233168e-08,0.999969482421875,8192,qatool,8,40,2,2,72200
6458,1.1099190011520932e-08,0.999969482421875,8192,qatool,8,44,2,2,85052
6459,7.869356721812437e-09,0.999969482421875,8192,qatool,8,48,2,2,98928
6460,7.710116101122821e-09,0.999969482421875,8192,qatool,8,52,2,2,113828
6461,4.318338575615144e-09,0.999969482421875,8192,qatool,8,56,2,2,129752
6462,8.075216939573693e-09,0.999969482421875,8192,qatool,8,60,2,2,146700
6463,6.0463341000627224e-09,0.999969482421875,8192,qatool,8,64,2,2,164672
6464,3.249184921116921e-09,0.999969482421875,8192,qatool,8,68,2,2,183668
6465,4.4099874862979505e-09,0.999969482421875,8192,qatool,8,72,2,2,203688
6466,4.913152551466737e-09,0.999969482421875,8192,qatool,8,76,2,2,224732
6467,2.681011412875023e-09,0.999969482421875,8192,qatool,8,80,2,2,246800
6468,2.889805506001153e-09,0.999969482421875,8192,qatool,8,88,2,2,294008
6469,4.272111997494221e-09,0.999969482421875,8192,qatool,8,96,2,2,345312
6470,3.0113729287961633e-09,0.999969482421875,8192,qatool,8,104,2,2,400712
6471,2.589972902811155e-09,0.999969482421875,8192,qatool,8,112,2,2,460208
6472,3.204722265337523e-09,0.999969482421875,8192,qatool,8,120,2,2,523800
6473,2.1676744843546203e-09,0.999969482421875,8192,qatool,8,128,2,2,591488
6474,1.072888731956482,0.0,8192,qatool,9,4,2,2,2612
6475,0.5705122351646423,0.013092041015625,8192,qatool,9,8,2,2,6248
6476,0.3728249669075012,0.010528564453125,8192,qatool,9,12,2,2,10908
6477,0.2200237363576889,0.00872802734375,8192,qatool,9,16,2,2,16592
6478,0.00018749410810414702,0.999359130859375,8192,qatool,9,20,2,2,23300
6479,2.7402754199101764e-07,0.999969482421875,8192,qatool,9,24,2,2,31032
6480,0.00024841297999955714,0.99737548828125,8192,qatool,9,28,2,2,39788
6481,2.2658814486931078e-05,0.999969482421875,8192,qatool,9,32,2,2,49568
6482,8.240361282219055e-09,0.999969482421875,8192,qatool,9,36,2,2,60372
6483,7.594052497950088e-09,0.999969482421875,8192,qatool,9,40,2,2,72200
6484,5.436357586319218e-09,0.999969482421875,8192,qatool,9,44,2,2,85052
6485,7.105992683165141e-09,0.999969482421875,8192,qatool,9,48,2,2,98928
6486,8.044129806705769e-09,0.999969482421875,8192,qatool,9,52,2,2,113828
6487,5.141461478785914e-09,0.999969482421875,8192,qatool,9,56,2,2,129752
6488,7.677493307767236e-09,0.999969482421875,8192,qatool,9,60,2,2,146700
6489,6.715924705247289e-09,0.999969482421875,8192,qatool,9,64,2,2,164672
6490,4.620314797421088e-09,0.999969482421875,8192,qatool,9,68,2,2,183668
6491,6.140715047564527e-09,0.999969482421875,8192,qatool,9,72,2,2,203688
6492,4.53311121972888e-09,0.999969482421875,8192,qatool,9,76,2,2,224732
6493,4.698311517614684e-09,0.999969482421875,8192,qatool,9,80,2,2,246800
6494,3.729695663423627e-09,0.999969482421875,8192,qatool,9,88,2,2,294008
6495,3.7068514924243345e-09,0.999969482421875,8192,qatool,9,96,2,2,345312
6496,3.4967366779881104e-09,0.999969482421875,8192,qatool,9,104,2,2,400712
6497,2.3107038504832644e-09,0.999969482421875,8192,qatool,9,112,2,2,460208
6498,3.986480479056809e-09,0.999969482421875,8192,qatool,9,120,2,2,523800
6499,4.7096593291939826e-09,0.999969482421875,8192,qatool,9,128,2,2,591488
6500,1.577877163887024,0.01776123046875,8192,qa,0,4,2,2,2612
6501,1.052304744720459,0.034393310546875,8192,qa,0,8,2,2,6248
6502,0.3632858693599701,0.03546142578125,8192,qa,0,12,2,2,10908
6503,0.13863416016101837,0.04156494140625,8192,qa,0,16,2,2,16592
6504,0.1353953331708908,0.041290283203125,8192,qa,0,20,2,2,23300
6505,0.13553868234157562,0.042449951171875,8192,qa,0,24,2,2,31032
6506,0.1301785707473755,0.047027587890625,8192,qa,0,28,2,2,39788
6507,0.12785348296165466,0.054351806640625,8192,qa,0,32,2,2,49568
6508,0.12004123628139496,0.087158203125,8192,qa,0,36,2,2,60372
6509,0.10764806717634201,0.08477783203125,8192,qa,0,40,2,2,72200
6510,0.09897353500127792,0.157440185546875,8192,qa,0,44,2,2,85052
6511,0.08506087213754654,0.213409423828125,8192,qa,0,48,2,2,98928
6512,0.07091852277517319,0.31787109375,8192,qa,0,52,2,2,113828
6513,0.05630865693092346,0.381866455078125,8192,qa,0,56,2,2,129752
6514,0.0491676889359951,0.427581787109375,8192,qa,0,60,2,2,146700
6515,0.028464626520872116,0.674102783203125,8192,qa,0,64,2,2,164672
6516,0.025216830894351006,0.65484619140625,8192,qa,0,68,2,2,183668
6517,0.011885808780789375,0.824554443359375,8192,qa,0,72,2,2,203688
6518,0.002224784577265382,0.99163818359375,8192,qa,0,76,2,2,224732
6519,0.0009182753274217248,0.99884033203125,8192,qa,0,80,2,2,246800
6520,8.191322558559477e-05,1.0,8192,qa,0,88,2,2,294008
6521,2.3716229407000355e-05,1.0,8192,qa,0,96,2,2,345312
6522,9.641096767154522e-06,1.0,8192,qa,0,104,2,2,400712
6523,1.8549845890447614e-06,1.0,8192,qa,0,112,2,2,460208
6524,1.3157980447431328e-06,1.0,8192,qa,0,120,2,2,523800
6525,5.718008537769492e-07,1.0,8192,qa,0,128,2,2,591488
6526,1.749389410018921,0.000152587890625,8192,qa,1,4,2,2,2612
6527,1.0302963256835938,0.03460693359375,8192,qa,1,8,2,2,6248
6528,0.36445024609565735,0.036468505859375,8192,qa,1,12,2,2,10908
6529,0.23213160037994385,0.036865234375,8192,qa,1,16,2,2,16592
6530,0.13784365355968475,0.0406494140625,8192,qa,1,20,2,2,23300
6531,0.13392557203769684,0.042449951171875,8192,qa,1,24,2,2,31032
6532,0.13311035931110382,0.044586181640625,8192,qa,1,28,2,2,39788
6533,0.12769073247909546,0.05084228515625,8192,qa,1,32,2,2,49568
6534,0.1255923956632614,0.06402587890625,8192,qa,1,36,2,2,60372
6535,0.10923931002616882,0.106597900390625,8192,qa,1,40,2,2,72200
6536,0.09850246459245682,0.182708740234375,8192,qa,1,44,2,2,85052
6537,0.08544941246509552,0.1405029296875,8192,qa,1,48,2,2,98928
6538,0.06902177631855011,0.325836181640625,8192,qa,1,52,2,2,113828
6539,0.05709981545805931,0.329681396484375,8192,qa,1,56,2,2,129752
6540,0.03660937771201134,0.5738525390625,8192,qa,1,60,2,2,146700
6541,0.023323893547058105,0.7606201171875,8192,qa,1,64,2,2,164672
6542,0.017266718670725822,0.785491943359375,8192,qa,1,68,2,2,183668
6543,0.008759833872318268,0.953125,8192,qa,1,72,2,2,203688
6544,0.006441711448132992,0.918609619140625,8192,qa,1,76,2,2,224732
6545,0.005939904134720564,0.91900634765625,8192,qa,1,80,2,2,246800
6546,0.0001068876517820172,1.0,8192,qa,1,88,2,2,294008
6547,3.4280506952200085e-05,1.0,8192,qa,1,96,2,2,345312
6548,9.377584319736343e-06,1.0,8192,qa,1,104,2,2,400712
6549,2.8245085559319705e-06,1.0,8192,qa,1,112,2,2,460208
6550,1.4043686178411008e-06,1.0,8192,qa,1,120,2,2,523800
6551,8.724389317649184e-07,1.0,8192,qa,1,128,2,2,591488
6552,1.6493773460388184,0.030975341796875,8192,qa,2,4,2,2,2612
6553,1.0579642057418823,0.03265380859375,8192,qa,2,8,2,2,6248
6554,0.2789493799209595,0.03656005859375,8192,qa,2,12,2,2,10908
6555,0.14551931619644165,0.040252685546875,8192,qa,2,16,2,2,16592
6556,0.13395343720912933,0.041778564453125,8192,qa,2,20,2,2,23300
6557,0.13312633335590363,0.043182373046875,8192,qa,2,24,2,2,31032
6558,0.13125476241111755,0.044677734375,8192,qa,2,28,2,2,39788
6559,0.12815439701080322,0.055023193359375,8192,qa,2,32,2,2,49568
6560,0.1188293844461441,0.075469970703125,8192,qa,2,36,2,2,60372
6561,0.10576148331165314,0.147674560546875,8192,qa,2,40,2,2,72200
6562,0.09578324109315872,0.118804931640625,8192,qa,2,44,2,2,85052
6563,0.08434116840362549,0.15069580078125,8192,qa,2,48,2,2,98928
6564,0.0709943100810051,0.31573486328125,8192,qa,2,52,2,2,113828
6565,0.06334459036588669,0.251312255859375,8192,qa,2,56,2,2,129752
6566,0.040057096630334854,0.574493408203125,8192,qa,2,60,2,2,146700
