,loss_best,accuracy_best,data.nb_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
1095,0.011972308158874512,0.8924166666666666,3000,qa,32,4,8,85024
1096,0.005045989062637091,0.978,3000,qa,32,5,1,101472
1097,0.0006368124741129577,1.0,3000,qa,32,5,2,101472
1098,0.00046709785237908363,1.0,3000,qa,32,5,4,101472
1099,0.0029770757537335157,0.9949166666666667,3000,qa,32,5,8,101472
1100,0.00032330723479390144,1.0,3000,qa,32,6,1,117920
1101,9.065317135537043e-05,1.0,3000,qa,32,6,2,117920
1102,5.857743235537782e-05,1.0,3000,qa,32,6,4,117920
1103,0.0001857806055340916,1.0,3000,qa,32,6,8,117920
1104,0.08272194117307663,0.2245,3000,qa,64,1,1,104128
1105,0.0612732395529747,0.36966666666666664,3000,qa,64,1,2,104128
1106,0.0527367927134037,0.411,3000,qa,64,1,4,104128
1107,0.05987263470888138,0.3715833333333333,3000,qa,64,1,8,104128
1108,1.4710282812302466e-05,1.0,3000,qa,64,2,1,169792
1109,1.4719651062478079e-06,1.0,3000,qa,64,2,2,169792
1110,1.4228568261387409e-06,1.0,3000,qa,64,2,4,169792
1111,2.1910252598900115e-06,1.0,3000,qa,64,2,8,169792
1112,1.755924330382186e-07,1.0,3000,qa,64,3,1,235456
1113,1.2491962309013616e-07,1.0,3000,qa,64,3,2,235456
1114,1.2053457965066627e-07,1.0,3000,qa,64,3,4,235456
1115,1.2721316977604147e-07,1.0,3000,qa,64,3,8,235456
1116,3.8387241829695995e-08,1.0,3000,qa,64,4,1,301120
1117,3.9354098646526836e-08,1.0,3000,qa,64,4,2,301120
1118,3.4791135306022625e-08,1.0,3000,qa,64,4,4,301120
1119,4.358330940590349e-08,1.0,3000,qa,64,4,8,301120
1120,2.436038037956223e-08,1.0,3000,qa,64,5,1,366784
1121,2.1809761108215753e-08,1.0,3000,qa,64,5,2,366784
1122,2.397767673301132e-08,1.0,3000,qa,64,5,4,366784
1123,2.2069171379257568e-08,1.0,3000,qa,64,5,8,366784
1124,2.109433516750414e-08,1.0,3000,qa,64,6,1,432448
1125,2.150235722808702e-08,1.0,3000,qa,64,6,2,432448
1126,1.649011593940486e-08,1.0,3000,qa,64,6,4,432448
1127,1.9667963258029886e-08,1.0,3000,qa,64,6,8,432448
1128,3.1369272619485855e-05,1.0,3000,qa,128,1,1,339328
1129,2.293178795298445e-06,1.0,3000,qa,128,1,2,339328
1130,8.81264611507504e-07,1.0,3000,qa,128,1,4,339328
1131,7.654454066141625e-07,1.0,3000,qa,128,1,8,339328
1132,1.619677370001682e-08,1.0,3000,qa,128,2,1,601728
1133,1.1324751802987976e-08,1.0,3000,qa,128,2,2,601728
1134,9.825362745630173e-09,1.0,3000,qa,128,2,4,601728
1135,1.0281150153446106e-08,1.0,3000,qa,128,2,8,601728
1136,9.542000078965884e-09,1.0,3000,qa,128,3,1,864128
1137,8.198360212929856e-09,1.0,3000,qa,128,3,2,864128
1138,8.489300817871026e-09,1.0,3000,qa,128,3,4,864128
1139,7.157762382803412e-09,1.0,3000,qa,128,3,8,864128
1140,6.600259006006581e-09,1.0,3000,qa,128,4,1,1126528
1141,7.339228336178394e-09,1.0,3000,qa,128,4,2,1126528
1142,6.660465956542794e-09,1.0,3000,qa,128,4,4,1126528
1143,6.125174589755034e-09,1.0,3000,qa,128,4,8,1126528
1144,6.6836784995416565e-09,1.0,3000,qa,128,5,1,1388928
1145,7.0289094544762065e-09,1.0,3000,qa,128,5,2,1388928
1146,5.7985234391821905e-09,1.0,3000,qa,128,5,4,1388928
1147,5.1487480945411335e-09,1.0,3000,qa,128,5,8,1388928
1148,6.780523253979709e-09,1.0,3000,qa,128,6,1,1651328
1149,5.641806577472153e-09,1.0,3000,qa,128,6,2,1651328
1150,5.96939253583173e-09,1.0,3000,qa,128,6,4,1651328
1151,4.973462530699635e-09,1.0,3000,qa,128,6,8,1651328
1152,0.41074270009994507,0.02185,10000,qatool,16,1,1,13744
1153,0.39756518602371216,0.006025,10000,qatool,16,1,2,13744
1154,0.4364764094352722,0.0038,10000,qatool,16,1,4,13744
1155,0.5060830116271973,0.016725,10000,qatool,16,1,8,13744
1156,0.029576698318123817,0.423075,10000,qatool,16,2,1,17872
1157,0.00019473016436677426,0.997025,10000,qatool,16,2,2,17872
1158,0.07473750412464142,0.21925,10000,qatool,16,2,4,17872
1159,0.3061147630214691,0.001925,10000,qatool,16,2,8,17872
1160,0.1509021669626236,0.03865,10000,qatool,16,3,1,22000
1161,1.7334589301754022e-06,0.999975,10000,qatool,16,3,2,22000
1162,0.12332179397344589,0.093225,10000,qatool,16,3,4,22000
1163,0.2589404881000519,0.0123,10000,qatool,16,3,8,22000
1164,0.00035473451134748757,0.995875,10000,qatool,16,4,1,26128
1165,0.04339131712913513,0.373775,10000,qatool,16,4,2,26128
1166,0.03694509342312813,0.364425,10000,qatool,16,4,4,26128
1167,0.011911960318684578,0.682925,10000,qatool,16,4,8,26128
1168,8.033684571273625e-05,0.9998,10000,qatool,16,5,1,30256
1169,5.99682778101851e-07,0.999975,10000,qatool,16,5,2,30256
1170,2.0236195723555284e-06,0.999975,10000,qatool,16,5,4,30256
1171,0.002045545494183898,0.95225,10000,qatool,16,5,8,30256
1172,0.006578052416443825,0.741075,10000,qatool,16,6,1,34384
1173,5.79718530957507e-08,0.999975,10000,qatool,16,6,2,34384
1174,2.161461907235207e-06,0.999975,10000,qatool,16,6,4,34384
1175,0.011940275318920612,0.59535,10000,qatool,16,6,8,34384
1176,0.08364083617925644,0.0597,10000,qatool,32,1,1,35680
1177,0.07735337316989899,0.100325,10000,qatool,32,1,2,35680
1178,0.10442818701267242,0.05655,10000,qatool,32,1,4,35680
1179,0.209516242146492,0.003975,10000,qatool,32,1,8,35680
1180,6.963040277696564e-07,0.999975,10000,qatool,32,2,1,52128
1181,1.106190605781876e-08,0.999975,10000,qatool,32,2,2,52128
1182,1.58958535223519e-08,0.999975,10000,qatool,32,2,4,52128
1183,2.2261824028646515e-07,0.999975,10000,qatool,32,2,8,52128
1184,1.0280867712708641e-08,0.999975,10000,qatool,32,3,1,68576
1185,1.0471904232645102e-08,0.999975,10000,qatool,32,3,2,68576
1186,2.340981950510468e-07,0.999975,10000,qatool,32,3,4,68576
1187,9.04386165956339e-09,0.999975,10000,qatool,32,3,8,68576
1188,1.2294036011439857e-08,0.999975,10000,qatool,32,4,1,85024
1189,1.1758060303179718e-08,0.999975,10000,qatool,32,4,2,85024
1190,1.6860802531937225e-08,0.999975,10000,qatool,32,4,4,85024
1191,9.194111250110382e-09,0.999975,10000,qatool,32,4,8,85024
1192,1.1493128226902627e-08,0.999975,10000,qatool,32,5,1,101472
1193,1.3876277904500967e-08,0.999975,10000,qatool,32,5,2,101472
1194,1.5576882006484993e-08,0.999975,10000,qatool,32,5,4,101472
1195,1.035213248457012e-08,0.999975,10000,qatool,32,5,8,101472
1196,7.3313954906950585e-09,0.999975,10000,qatool,32,6,1,117920
1197,1.4831424977046481e-08,0.999975,10000,qatool,32,6,2,117920
1198,1.216225697930895e-08,0.999975,10000,qatool,32,6,4,117920
1199,1.2959617379237898e-08,0.999975,10000,qatool,32,6,8,117920
1200,0.006108647212386131,0.823,10000,qatool,64,1,1,104128
1201,0.0014517203671857715,0.96215,10000,qatool,64,1,2,104128
1202,0.0017222710885107517,0.96585,10000,qatool,64,1,4,104128
1203,0.0013967572012916207,0.970775,10000,qatool,64,1,8,104128
1204,5.677543324367207e-09,0.999975,10000,qatool,64,2,1,169792
1205,4.884260107473892e-09,0.999975,10000,qatool,64,2,2,169792
1206,6.533241503348108e-09,0.999975,10000,qatool,64,2,4,169792
1207,6.598867230422911e-09,0.999975,10000,qatool,64,2,8,169792
1208,2.65052801928789e-09,0.999975,10000,qatool,64,3,1,235456
1209,3.4174978402745637e-09,0.999975,10000,qatool,64,3,2,235456
1210,4.838444311872081e-09,0.999975,10000,qatool,64,3,4,235456
1211,4.528719621532673e-09,0.999975,10000,qatool,64,3,8,235456
1212,4.3663299642560105e-09,0.999975,10000,qatool,64,4,1,301120
1213,3.6848475382100787e-09,0.999975,10000,qatool,64,4,2,301120
1214,5.9550271380715e-09,0.999975,10000,qatool,64,4,4,301120
1215,4.827870103696341e-09,0.999975,10000,qatool,64,4,8,301120
1216,4.551100385441487e-09,0.999975,10000,qatool,64,5,1,366784
1217,4.824571409045575e-09,0.999975,10000,qatool,64,5,2,366784
1218,4.150891630416709e-09,0.999975,10000,qatool,64,5,4,366784
1219,4.255645613682191e-09,0.999975,10000,qatool,64,5,8,366784
1220,3.7850322875954134e-09,0.999975,10000,qatool,64,6,1,432448
1221,6.040571598475708e-09,0.999975,10000,qatool,64,6,2,432448
1222,5.859275287178889e-09,0.999975,10000,qatool,64,6,4,432448
1223,7.376413257986769e-09,0.999975,10000,qatool,64,6,8,432448
1224,7.54457141738385e-05,0.9995,10000,qatool,128,1,1,339328
1225,3.1789354579814244e-06,0.9998,10000,qatool,128,1,2,339328
1226,9.462866046305862e-07,0.99995,10000,qatool,128,1,4,339328
1227,1.4398441408047802e-06,0.99985,10000,qatool,128,1,8,339328
1228,1.8183266004001553e-09,0.999975,10000,qatool,128,2,1,601728
1229,1.735524945978284e-09,,10000,qatool,128,2,2,601728
1230,2.4979007751113613e-09,,10000,qatool,128,2,4,601728
1231,3.954202743017277e-09,,10000,qatool,128,2,8,601728
1232,1.5386804053107994e-09,,10000,qatool,128,3,1,864128
1233,2.56177612456554e-09,,10000,qatool,128,3,2,864128
1234,4.197056924226672e-09,,10000,qatool,128,3,4,864128
1235,1.1088937545977728e-09,,10000,qatool,128,3,8,864128
1236,1.7391612594508388e-09,,10000,qatool,128,4,1,1126528
1237,2.0585486648627693e-09,0.999975,10000,qatool,128,4,2,1126528
1238,2.2517661069088035e-09,0.999975,10000,qatool,128,4,4,1126528
1239,3.3880456218327026e-09,0.999975,10000,qatool,128,4,8,1126528
1240,3.0085172131322224e-09,0.999975,10000,qatool,128,5,1,1388928
1241,1.0068242906058344e-09,0.999975,10000,qatool,128,5,2,1388928
1242,1.7247894223970661e-09,0.999975,10000,qatool,128,5,4,1388928
1243,1.382061576293836e-09,0.999975,10000,qatool,128,5,8,1388928
1244,6.944229635763577e-10,0.999975,10000,qatool,128,6,1,1651328
1245,2.879666949340276e-09,0.999975,10000,qatool,128,6,2,1651328
1246,1.509386282627645e-09,0.999975,10000,qatool,128,6,4,1651328
1247,1.5996093338799255e-09,0.999975,10000,qatool,128,6,8,1651328
1248,0.8556724190711975,0.0348,10000,qa,16,1,1,13744
1249,0.8002522587776184,0.036775,10000,qa,16,1,2,13744
1250,0.7361793518066406,0.03455,10000,qa,16,1,4,13744
1251,1.0363391637802124,0.01225,10000,qa,16,1,8,13744
1252,0.12457733601331711,0.03965,10000,qa,16,2,1,17872
1253,0.12726980447769165,0.041575,10000,qa,16,2,2,17872
1254,0.1281457245349884,0.041525,10000,qa,16,2,4,17872
1255,0.23537684977054596,0.036925,10000,qa,16,2,8,17872
1256,0.15964826941490173,0.0402,10000,qa,16,3,1,22000
1257,0.15938937664031982,0.040525,10000,qa,16,3,2,22000
1258,0.12379874289035797,0.0419,10000,qa,16,3,4,22000
1259,0.14975795149803162,0.04005,10000,qa,16,3,8,22000
1260,0.1219390332698822,0.042,10000,qa,16,4,1,26128
1261,0.12070176750421524,0.04105,10000,qa,16,4,2,26128
1262,0.12186045199632645,0.04205,10000,qa,16,4,4,26128
1263,0.12491417676210403,0.04205,10000,qa,16,4,8,26128
1264,0.11995650082826614,0.041375,10000,qa,16,5,1,30256
1265,0.12029112130403519,0.0418,10000,qa,16,5,2,30256
1266,0.12225005775690079,0.04295,10000,qa,16,5,4,30256
1267,0.12376297265291214,0.04135,10000,qa,16,5,8,30256
1268,0.11922108381986618,0.0419,10000,qa,16,6,1,34384
1269,0.11981945484876633,0.041825,10000,qa,16,6,2,34384
1270,0.12003681808710098,0.042475,10000,qa,16,6,4,34384
1271,0.12095268815755844,0.041725,10000,qa,16,6,8,34384
1272,0.2254031002521515,0.03625,10000,qa,32,1,1,35680
1273,0.18280868232250214,0.041575,10000,qa,32,1,2,35680
1274,0.21553918719291687,0.039775,10000,qa,32,1,4,35680
1275,0.2049262672662735,0.034075,10000,qa,32,1,8,35680
1276,0.1177462562918663,0.04635,10000,qa,32,2,1,52128
1277,0.11576416343450546,0.045075,10000,qa,32,2,2,52128
1278,0.11745715886354446,0.04585,10000,qa,32,2,4,52128
1279,0.11820214241743088,0.045325,10000,qa,32,2,8,52128
1280,0.11289558559656143,0.058525,10000,qa,32,3,1,68576
1281,0.11395858973264694,0.052075,10000,qa,32,3,2,68576
1282,0.11437393724918365,0.0509,10000,qa,32,3,4,68576
1283,0.11562462896108627,0.04895,10000,qa,32,3,8,68576
1284,0.11445283144712448,0.050425,10000,qa,32,4,1,85024
1285,0.10882552713155746,0.0633,10000,qa,32,4,2,85024
1286,0.11112774163484573,0.06785,10000,qa,32,4,4,85024
1287,0.11299590766429901,0.0564,10000,qa,32,4,8,85024
1288,0.1119702085852623,0.070025,10000,qa,32,5,1,101472
1289,0.10555316507816315,0.08475,10000,qa,32,5,2,101472
1290,0.10926844924688339,0.079425,10000,qa,32,5,4,101472
1291,0.11180998384952545,0.067075,10000,qa,32,5,8,101472
1292,0.10469312220811844,0.113175,10000,qa,32,6,1,117920
1293,0.10020969063043594,0.1289,10000,qa,32,6,2,117920
1294,0.10340595990419388,0.0864,10000,qa,32,6,4,117920
1295,0.10570178180932999,0.079,10000,qa,32,6,8,117920
1296,0.12376146763563156,0.047225,10000,qa,64,1,1,104128
1297,0.11824329197406769,0.048175,10000,qa,64,1,2,104128
1298,0.11599612981081009,0.05,10000,qa,64,1,4,104128
1299,0.12042756378650665,0.047375,10000,qa,64,1,8,104128
1300,0.06952603906393051,0.17065,10000,qa,64,2,1,169792
1301,0.042801421135663986,0.48545,10000,qa,64,2,2,169792
1302,0.04367571324110031,0.46505,10000,qa,64,2,4,169792
1303,0.03750572353601456,0.539025,10000,qa,64,2,8,169792
1304,0.024989500641822815,0.660875,10000,qa,64,3,1,235456
1305,0.012201180681586266,0.86705,10000,qa,64,3,2,235456
1306,0.007048198953270912,0.959425,10000,qa,64,3,4,235456
1307,0.0035951384343206882,0.989125,10000,qa,64,3,8,235456
1308,0.006872590631246567,0.871575,10000,qa,64,4,1,301120
1309,0.0006145563093014061,0.99925,10000,qa,64,4,2,301120
1310,0.0002948125184047967,1.0,10000,qa,64,4,4,301120
1311,0.00025576792540960014,1.0,10000,qa,64,4,8,301120
1312,0.00037441690801642835,1.0,10000,qa,64,5,1,366784
1313,4.6737452066736296e-05,1.0,10000,qa,64,5,2,366784
1314,4.660319609683938e-05,1.0,10000,qa,64,5,4,366784
1315,5.5865239119157195e-05,1.0,10000,qa,64,5,8,366784
1316,0.00012894984683953226,1.0,10000,qa,64,6,1,432448
1317,2.5236671717721038e-05,1.0,10000,qa,64,6,2,432448
1318,2.006276190513745e-05,1.0,10000,qa,64,6,4,432448
1319,1.942894232342951e-05,1.0,10000,qa,64,6,8,432448
1320,0.08159057050943375,0.20255,10000,qa,128,1,1,339328
1321,0.0466148816049099,0.46225,10000,qa,128,1,2,339328
1322,0.024964159354567528,0.67245,10000,qa,128,1,4,339328
1323,0.022907182574272156,0.701,10000,qa,128,1,8,339328
1324,1.3036406016908586e-05,1.0,10000,qa,128,2,1,601728
1325,3.1227409635903314e-06,1.0,10000,qa,128,2,2,601728
1326,1.526155642750382e-06,1.0,10000,qa,128,2,4,601728
1327,1.4986137557571055e-06,1.0,10000,qa,128,2,8,601728
1328,7.557078447462118e-07,1.0,10000,qa,128,3,1,864128
1329,3.914535398052976e-07,1.0,10000,qa,128,3,2,864128
1330,2.6481964710001193e-07,1.0,10000,qa,128,3,4,864128
1331,1.6338738362264849e-07,1.0,10000,qa,128,3,8,864128
1332,2.1204093059168372e-07,1.0,10000,qa,128,4,1,1126528
1333,1.8806414914251945e-07,1.0,10000,qa,128,4,2,1126528
1334,1.4973636552895186e-07,1.0,10000,qa,128,4,4,1126528
1335,9.573530235229555e-08,1.0,10000,qa,128,4,8,1126528
1336,1.7297240617608622e-07,1.0,10000,qa,128,5,1,1388928
1337,1.2845785590798187e-07,1.0,10000,qa,128,5,2,1388928
1338,6.908030769636753e-08,1.0,10000,qa,128,5,4,1388928
1339,6.482999737045247e-08,1.0,10000,qa,128,5,8,1388928
1340,8.530775374993027e-08,1.0,10000,qa,128,6,1,1651328
1341,7.578082517056828e-08,1.0,10000,qa,128,6,2,1651328
1342,6.532815177706652e-08,1.0,10000,qa,128,6,4,1651328
1343,5.606424124948717e-08,1.0,10000,qa,128,6,8,1651328
