,run,model,dataset_size,checkpoint_nbr,recall,recall_stderr,hellaswag_absolute,hellaswag_absolute_stderr,hellaswag_relative,hellaswag_relative_stderr,tv,tv_stderr,kl,kl_stderr
267,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,80,0.7266666666666667,0.025730800105594736,0.3320055765783708,0.004699705280976585,95.63969890873821,1.8830988324368552,0.20680482685565948,0.0013011082472086392,0.4937898516654968,0.00604648991492534
268,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,88,0.7366666666666667,0.025428913260885325,0.3286197968532165,0.0046875147083453046,94.66436904584167,1.8713098957956775,0.22283856570720673,0.0013526943879909345,0.5383665561676025,0.006329420723773182
269,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,96,0.8033333333333333,0.02294841235531621,0.3302131049591715,0.004693285694663856,95.12334780485182,1.8768613172955886,0.22100730240345,0.0013385686912993754,0.5171321630477905,0.005860722204674323
270,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,104,0.86,0.020033305601755626,0.3286197968532165,0.0046875147083453046,94.66436904584167,1.8713098957956775,0.22788310050964355,0.0013713613288984944,0.5567377805709839,0.006139806254924962
271,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,112,0.91,0.016522711641858305,0.3296156144194384,0.004691128722535488,94.951230770223,1.8747803056863968,0.22990304231643677,0.0013853078183049912,0.5847730040550232,0.006489170168483632
272,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,120,0.97,0.00984885780179611,0.32752439753037244,0.00468351171655226,94.3488211490222,1.8674894599170846,0.23615433275699615,0.0014186503207847497,0.6413301229476929,0.007064263027370566
273,sft_Smol135M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,1k,128,1.0,0.0,0.32792272455686117,0.0046849706969029495,94.46356583877473,1.868879072288301,0.24151693284511566,0.0014380469460092838,0.6667686700820923,0.00725830641067626
274,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,40,0.056666666666666664,0.013348602368232609,0.338478390758813,0.004722250355106681,97.50430011721691,1.9055553749233258,0.09624088555574417,0.0007061416676990658,0.10009688884019852,0.00165503345293749
275,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,80,0.05333333333333334,0.012972906239401265,0.335291774546903,0.0047112754081384345,96.58634259919663,1.8945129971729218,0.1151164323091507,0.000793177641717146,0.13086605072021484,0.0018097223961149322
276,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,120,0.06333333333333334,0.014062031885212775,0.33638717386974704,0.0047150751198345026,96.90189049601611,1.8983116682432164,0.12079893797636032,0.0008241668051481899,0.14746393263339996,0.0020794582842812476
277,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,160,0.09333333333333334,0.016795061002392163,0.3355905198167696,0.004712314511950959,96.67240111651104,1.8955492964298921,0.133305162191391,0.000886361527485152,0.17840313911437988,0.0023778564723724335
278,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,200,0.17666666666666667,0.0220193517582115,0.3253335988846843,0.004675418774314245,93.71772535538325,1.8598391313842897,0.18627037107944489,0.0011224564894263022,0.3171326518058777,0.0032277867350939573
279,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,240,0.4,0.0282842712474619,0.32374029077872934,0.0046694598919177115,93.25874659637311,1.8542672635810356,0.20639988780021667,0.0012089646360095576,0.38206082582473755,0.0037894477707568573
280,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,280,0.59,0.028396009109262755,0.3238398725353515,0.004669834130977057,93.28743276881124,1.8546157038715643,0.23412629961967468,0.001324572923715432,0.49039769172668457,0.004578581464648105
281,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,320,0.7233333333333334,0.02582777718027771,0.3241386178052181,0.00467095539964115,93.37349128612564,1.8556608655432703,0.24717970192432404,0.0014051585067359983,0.5948479771614075,0.00554530207918295
282,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,360,0.7533333333333333,0.024887896805624365,0.327823142800239,0.0046846063106423365,94.4348796663366,1.8685317081419832,0.25146424770355225,0.0014326355287592402,0.6392120718955994,0.005976961161228824
283,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,400,0.84,0.021166010488516726,0.32523401712806216,0.004675048151056839,93.68903918294514,1.8594910876788844,0.26516464352607727,0.0014834913730732886,0.7101104855537415,0.006532309692968369
284,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,440,0.94,0.013711309200802093,0.33170683130850426,0.004698640688271221,95.55364039142381,1.882059819323743,0.2677587568759918,0.00150640052230017,0.7600533366203308,0.006981607913935058
285,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,480,0.9666666666666667,0.010363754503432016,0.3323043218482374,0.004700767741735576,95.72575742605262,1.8841376173370903,0.27581846714019775,0.001537476075579564,0.8112139105796814,0.007313891582684824
286,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,520,0.9866666666666667,0.0066220730781117,0.33051185022903806,0.004694360968929428,95.20940632216623,1.8779014771644629,0.2799634337425232,0.0015478899930295347,0.8251538872718811,0.007454435393367802
287,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,560,0.9833333333333333,0.007391185942027828,0.3265285799641506,0.004679847503411329,94.06195942464086,1.8640136070809974,0.2935123145580292,0.0015903775764089215,0.8966574668884277,0.007888639188253995
288,sft_Smol135M_facts=5000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,5k,600,0.9933333333333333,0.004698305447081342,0.32463652658832903,0.004672819355838576,93.51692214831633,1.8574022718916094,0.30216851830482483,0.001621118435980005,0.9549282193183899,0.00828743003201858
289,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,79,0.03666666666666667,0.010850840554571832,0.3398725353515236,0.004726976607130813,97.90590653135081,1.9103785096423251,0.08405660837888718,0.0006273434898756681,0.07966537028551102,0.0015340382340324774
290,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,158,0.03,0.009848857801796104,0.33827922724556864,0.004721571443354458,97.44692777234066,1.9048659649887072,0.09906371682882309,0.0006950005145372112,0.10101233422756195,0.0015731057282516838
291,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,237,0.04,0.01131370849898476,0.32065325632344155,0.004657738398900932,92.36947525079097,1.8434523669206606,0.20019425451755524,0.0012289412745649082,0.4221913814544678,0.0051254755751613664
292,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,316,0.05,0.012583057392117916,0.3245369448317068,0.00467244704682,93.48823597587817,1.857054043529423,0.19499050080776215,0.0011997571156801212,0.3983217477798462,0.004765918424686507
293,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,395,0.15666666666666668,0.020985885909520413,0.3249352718581956,0.00467393483715044,93.60298066563072,1.8584467984929898,0.20101478695869446,0.0012298924046047562,0.4258248209953308,0.005057556779311865
294,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,474,0.32,0.02693201316896554,0.3178649671380203,0.004646950287858619,91.56626242252321,1.8336617595758793,0.24070428311824799,0.0013549760288218422,0.527890682220459,0.0052451820625996765
295,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,553,0.46,0.02877498913987632,0.3156741684923322,0.004638339207348907,90.93516662888428,1.8259540513823445,0.2665957510471344,0.0014636451227390082,0.671187698841095,0.006568177472485543
296,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,632,0.6466666666666666,0.02759763811686844,0.3158733320055766,0.004639126951051435,90.99253897376055,1.826655305835002,0.28988707065582275,0.0015573573715742025,0.8444976806640625,0.008182760734516775
297,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,711,0.7233333333333334,0.02582777718027771,0.3180641306512647,0.004647727222445366,91.6236347673995,1.8343617986631051,0.29295462369918823,0.001567611517542017,0.8711442351341248,0.008372380100575175
298,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,790,0.8033333333333333,0.02294841235531621,0.31905994821748657,0.0046515972099931005,91.91049649178082,1.8378603506693338,0.308551162481308,0.0016241827122129694,0.9897409081459045,0.009086439868466793
299,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,869,0.8433333333333334,0.02098588590952041,0.3152758414658435,0.0046367607625228445,90.82042193913175,1.8245512085931528,0.32778599858283997,0.0016829946866173818,1.1155524253845215,0.009909664572806407
300,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,948,0.8933333333333333,0.01782216680512304,0.31517625970922125,0.004636365534819764,90.7917357666936,1.8242004282430693,0.3550002872943878,0.0017540865685885575,1.3189902305603027,0.011149543307197201
301,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,1027,0.97,0.00984885780179611,0.31208922525393346,0.004623990785158483,89.90246442111145,1.813312321988425,0.3619323670864105,0.0017719619979006077,1.366507649421692,0.011388696117782954
302,sft_Smol135M_facts=10000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,10k,1106,0.9966666666666667,0.0033277731404159692,0.311292571200956,0.0046207585796286445,89.67297504160638,1.8104980775311608,0.36723631620407104,0.0017966609244108394,1.4532723426818848,0.012012428068187926
303,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,391,0.043333333333333335,0.011755219486899646,0.34186417048396733,0.004733649274814513,98.47962998011347,1.917260453643674,0.0761098563671112,0.0005295304014056751,0.05742526426911354,0.0008704900518829631
304,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,782,0.05,0.012583057392117916,0.32991435968930494,0.004692208279690611,95.03728928753742,1.8758209269307582,0.14282436668872833,0.0009001275853040414,0.1865212619304657,0.002042594840719143
305,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,1173,0.02666666666666667,0.009301533127313934,0.32951603266281615,0.004690768393854468,94.92254459778488,1.8744333805652527,0.1581081748008728,0.0009773203198960593,0.22739797830581665,0.002403175967235293
306,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,1564,0.056666666666666664,0.013348602368232609,0.32752439753037244,0.0046835117165522555,94.3488211490222,1.8674894599170837,0.18349693715572357,0.0010880270358430812,0.2937961220741272,0.002878023698905532
307,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,1955,0.04,0.01131370849898476,0.25761800438159727,0.0043642873534155,74.21112809745225,1.6161908338193298,0.9294345378875732,0.0008981589068112653,9.242170333862305,0.03449830162470228
308,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,2346,0.04666666666666667,0.012177696674506895,0.26319458275243973,0.004394671271021435,75.81755375398774,1.63685608670782,0.8831703662872314,0.0011653734204045293,7.267832279205322,0.02863797670620389
309,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,2737,0.07666666666666666,0.015361085995559135,0.264389563831906,0.004401063265803202,76.16178782324533,1.6412684446761956,0.8823312520980835,0.0011648022067482571,7.181886672973633,0.028486552518801198
310,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,3128,0.14333333333333334,0.02023107254438816,0.26160127464648475,0.004386083683839578,75.35857499497759,1.630964286517547,0.9150236248970032,0.0009825201623625006,8.19943618774414,0.03064766198843084
311,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,3519,0.19666666666666666,0.02294841235531621,0.26030671181039633,0.004379051357024128,74.98565475328185,1.6261698468573487,0.8797929286956787,0.0011790612758983401,6.979286193847656,0.028270010127621283
312,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,3910,0.29,0.026197964297504744,0.2636924915355507,0.004397339661695449,75.96098461617841,1.638695242274233,0.8762339949607849,0.001202163405813918,6.975998878479004,0.02821475980235885
313,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,4301,0.42333333333333334,0.028526141357371502,0.2658832901812388,0.004408994868650102,76.59208040981736,1.64677614188281,0.8675863146781921,0.0012471071696558212,6.754265785217285,0.02770507775555745
314,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,4692,0.5666666666666667,0.02860976264351941,0.26160127464648475,0.004386083683839577,75.35857499497759,1.6309642865175467,0.8662114143371582,0.0012702055501448543,7.001023292541504,0.028704671811659404
315,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,5083,0.5633333333333334,0.028634995424531903,0.26030671181039633,0.004379051357024124,74.98565475328185,1.6261698468573476,0.9012010097503662,0.0011340657852739,8.372176170349121,0.03102705620697089
316,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,5474,0.6733333333333333,0.027077392510823216,0.2597092212706632,0.004375788991216852,74.81353771865305,1.623954787733614,0.8921433687210083,0.0011802251285054268,8.032532691955566,0.030477829187957637
317,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,5865,0.73,0.025632011235952594,0.26289583748257317,0.0043930667609168245,75.73149523667334,1.6357521302710611,0.8894259333610535,0.0012001964107371417,8.074301719665527,0.030797602321148677
318,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,6256,0.7633333333333333,0.024539461794937257,0.2634933280223063,0.004396273173717437,75.90361227130214,1.6379596956658502,0.8564627170562744,0.0013862845056604714,7.777536869049072,0.03281666331226722
319,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,6647,0.82,0.02218107301281884,0.2649870543716391,0.004404243675485999,76.33390485787415,1.6434725527679974,0.8591345548629761,0.001385638379992211,7.891315937042236,0.03332179095360025
320,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,7038,0.8766666666666667,0.018984399053101664,0.2664807807209719,0.004412149415717919,76.76419744444615,1.6489768272959078,0.8460445404052734,0.0014298383035189603,7.67212438583374,0.03391753412351807
321,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,7429,0.9133333333333333,0.01624351722539955,0.2650866361282613,0.004404772735766005,76.36259103031227,1.6438397704623016,0.8515062928199768,0.001413390717050318,8.058290481567383,0.035834838432889975
322,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,7820,0.9733333333333334,0.009301533127313926,0.2644891455885282,0.004401594054604085,76.19047399568349,1.6416358916203755,0.8525421619415283,0.0014240551574086124,8.13700008392334,0.03524804736318309
323,sft_Smol135M_facts=50000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol135M-weight,50k,8211,0.9966666666666667,0.0033277731404159692,0.26468830910177255,0.004402654767269627,76.24784634055975,1.6423706707172459,0.840248703956604,0.0014814154150699843,7.933975696563721,0.03531618224843183
324,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,4,0.0033333333333333335,0.003327773140415986,0.4043019318860785,0.00489753468668632,98.51977435249802,1.6772403542017713,0.06577425450086594,0.0006064012029709903,0.05523502454161644,0.0014317717096557412
325,Smol360M-weight_base,Smol360M-weight,0,0,0.0,0.0,0.41037641904003186,0.004908967278222487,100.0,0.0,0.0,0.0,0.0,0.0
326,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,8,0.07333333333333333,0.015050532167286263,0.3979286994622585,0.004884702412456094,96.96675327896108,1.6619986265902973,0.16098308563232422,0.0012074297453556963,0.34068477153778076,0.0070378714453842965
327,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,12,0.043333333333333335,0.011755219486899646,0.3895638319059948,0.004866547422355564,94.92841311994388,1.6418761147265137,0.20012490451335907,0.001374463217732818,0.5252753496170044,0.010245254357972411
328,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,16,0.08,0.015663120165960973,0.38259310894244175,0.004850268986903358,93.22979632076289,1.6250019751622875,0.22385942935943604,0.001454485521352627,0.6238682270050049,0.011511787161113564
329,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,20,0.10666666666666667,0.01782216680512304,0.3776140211113324,0.004837995637638543,92.01649860706218,1.6128885783893256,0.23719394207000732,0.001499164145191567,0.6828384399414062,0.012129953596855663
330,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,24,0.15333333333333332,0.020802421511466898,0.376319458275244,0.004834715814208114,91.70104120149999,1.6097306802325813,0.24352024495601654,0.0015244098955410742,0.7187494039535522,0.012531956570523434
331,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,28,0.26666666666666666,0.02553138954016902,0.376319458275244,0.004834715814208114,91.70104120149999,1.6097306802325813,0.2436957210302353,0.001531762391958516,0.7311174273490906,0.012712883858264806
332,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,32,0.5133333333333333,0.02885724762933466,0.3776140211113324,0.004837995637638542,92.01649860706218,1.6128885783893256,0.24104829132556915,0.0015350925332863316,0.7388781309127808,0.012919359023735172
333,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,36,0.6533333333333333,0.02747658936190886,0.37950607448715395,0.004842723234022033,92.47755173826845,1.6174976919402262,0.23638372123241425,0.001526811412223968,0.7252011895179749,0.012708425920756904
334,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,40,0.7466666666666667,0.025110127807689838,0.38259310894244175,0.00485026898690336,93.22979632076289,1.6250019751622877,0.24321074783802032,0.001551236548887979,0.7491779327392578,0.012688301170513333
335,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,44,0.7633333333333333,0.024539461794937257,0.38348934475204144,0.004852420856631475,93.44818990922903,1.6271769891967536,0.24870134890079498,0.0015764177622679698,0.7849161028862,0.01298814228994042
336,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,48,0.8933333333333333,0.01782216680512304,0.38388767177853017,0.004853371646239244,93.54525372632507,1.6281431384909817,0.2518055737018585,0.0015989035882735874,0.8237852454185486,0.013477109419795021
337,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,52,0.9533333333333334,0.012177696674506891,0.3846843258315077,0.004855262903270802,93.7393813605172,1.6300744734227586,0.2520166039466858,0.0016057894975667708,0.8377897143363953,0.013709220084989546
338,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,56,0.9433333333333334,0.013348602368232605,0.3852818163712408,0.004856672322044454,93.88497708616127,1.6315221336679062,0.2511344850063324,0.0016052305703399142,0.8384276032447815,0.013722662647078693
339,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,60,0.9566666666666667,0.011755219486899646,0.3850826528579964,0.004856203374715457,93.83644517761326,1.631039660201539,0.25100457668304443,0.0016072746903848332,0.8434136509895325,0.013779847457185362
340,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,64,0.9866666666666667,0.0066220730781117,0.3851822346146186,0.0048564379557198565,93.86071113188726,1.6312809069208716,0.25127971172332764,0.0016097697266971827,0.8498687148094177,0.013881370344876683
341,sft_Smol360M_facts=500-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,500,68,0.9933333333333333,0.004698305447081342,0.383788090021908,0.004853134271547767,93.52098777205106,1.6279016313219676,0.2519829571247101,0.0016127202288805582,0.8553279638290405,0.013915595496188492
342,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,8,0.023333333333333334,0.008715673408461504,0.40450109539932283,0.004897921845492105,98.56830626104603,1.6777154346710026,0.11152111738920212,0.0009631825070595889,0.1945437639951706,0.004768360668284829
343,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,16,0.03333333333333333,0.010363754503432016,0.3948416650069707,0.004878176541703577,96.21450869646664,1.6545882360042545,0.21632009744644165,0.001469407884137057,0.5801066756248474,0.009375687611807685
344,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,24,0.03666666666666667,0.010850840554571832,0.3860784704242183,0.004858539527872461,94.0791047203534,1.6334512296999528,0.2501133680343628,0.0015849939335486711,0.7339568138122559,0.010913494741905791
345,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,32,0.07,0.014730919862656237,0.38478390758812986,0.004855498343308387,93.7636473147912,1.6303158001204223,0.26129916310310364,0.0016203940621148875,0.7967782616615295,0.011606728962952577
346,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,40,0.06666666666666667,0.01440164599646191,0.3844851623182633,0.004854791378656995,93.69084945196917,1.6295917599684693,0.26450207829475403,0.001636068289019376,0.8329441547393799,0.012158550720016429
347,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,48,0.17,0.021687169786150828,0.3881696873132842,0.004863375698153864,94.5886897601077,1.638509060974645,0.26326754689216614,0.0016366061532666252,0.8439687490463257,0.012442223559289362
348,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,56,0.34,0.027349588662354686,0.3882692690699064,0.004863603638367452,94.6129557143817,1.6387496926424436,0.2600218951702118,0.0016286994477297588,0.8371657133102417,0.012414084766564847
349,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,64,0.5933333333333334,0.02836011805857473,0.39026090420235016,0.004868117598481942,95.098274799862,1.6435582003879816,0.25622794032096863,0.0016284736525883697,0.8576163649559021,0.012889889724714831
350,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,72,0.6966666666666667,0.02654067458463344,0.3903604859589723,0.004868341056566226,95.12254075413601,1.6437984201584168,0.26346275210380554,0.0016713263688511214,0.9044904708862305,0.013297558471393101
351,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,80,0.75,0.025,0.3897629954192392,0.004866997110388195,94.97694502849193,1.6423568084419098,0.24968215823173523,0.0015917499263836373,0.7676393389701843,0.011488730444108673
352,sft_Smol360M_facts=1000-epochs=30-batch=64-gradAcc=2-LR=1e-3-loraR=0-loraA=0-weight,Smol360M-weight,1k,88,0.8433333333333334,0.02098588590952041,0.3895638319059948,0.004866547422355566,94.92841311994388,1.6418761147265142,0.25502246618270874,0.0016334519299444888,0.8392950296401978,0.012521239726499295
